id,source,matching,destination,type,category,status,ignore
"602","author/colleen-johnson/","exact","https://agilevelocity.com/","301","","active",""
"603","about/meet-the-team/erik-cottrell/","exact","https://agilevelocity.com/about/meet-the-team/","301","","active",""
"604","author/davidgardner/","exact","https://agilevelocity.com/blog/","301","","active",""
"605","lean/","exact","https://agilevelocity.com/blog/","301","","active",""
"606","explore-transformation/your-agile-","exact","https://agilevelocity.com/blog/","301","","active",""
"606","explore-transformation/your-agile-transformation-roadmap/","exact","https://agilevelocity.com/blog/","301","","active",""
"607","agile-coaching/","exact","https://agilevelocity.com/team-agile-coaching/","301","","active",""
"608","uncategorized/","exact","https://agilevelocity.com/blog/","301","","active",""
"609","resources","exact","https://agilevelocity.com/insights/","301","","active",""
"610","comparison-agile-scaling-frameworks/","exact","https://agilevelocity.com/","301","","active",""
"611","kanban-lean/","exact","https://agilevelocity.com/","301","","active",""
"612","about/meet-the-team/randy-hale/","exact","https://agilevelocity.com/about/meet-the-team/","301","","active",""
"612","blog/meet-the-team/randy-hale/","exact","https://agilevelocity.com/about/meet-the-team/","301","","active",""
"613","video/","exact","https://agilevelocity.com/blog/","301","","active",""
"614","blog/lean-portfolio-management-strategy-webinar/","exact","https://agilevelocity.com/lean-portfolio-management/","301","","active",""
"615","article/mike-bonamassa-joins-agile-velocity-as-senior-vice-president-of-delivery/","exact","https://agilevelocity.com/","301","","active",""
"616","blog/webinar-true-agile-transformation-stories-from-leaders/","exact","https://agilevelocity.com/resources/webinar-recap-pulling-off-an-agile-transformation-true-stories-from-leaders/","301","","active",""
"617","coaching/organizational-agility-tuneup/","exact","https://agilevelocity.com/","301","","active",""
"619","agile-training/private-training/path-to-agile-leadership-workshop/","exact","https://agilevelocity.com/agile-training/corporate-agile-training/","301","","active",""
"621","agile-services/agility-tune-ups/","exact","https://agilevelocity.com/","301","","active",""
"622","library/why-agile/","exact","https://agilevelocity.com/","301","","active",""
"623","about/meet-the-team/sally-tait/","exact","https://agilevelocity.com/about/meet-the-team/","301","","active",""
"624","careers/","exact","https://agilevelocity.com/","301","","active",""
"625","contact-us/","exact","https://agilevelocity.com/contact","301","","active",""
"626","agile-training/public-workshops/path-to-agility-facilitator-workshop/","exact","https://agilevelocity.com/agile-training/public-workshops/","301","","active",""
"627","agile-training/public-workshops/path-to-agility-practitioner-workshop/","exact","https://agilevelocity.com/agile-training/public-workshops/","301","","active",""
"628","wp-content/uploads/2024/11/2020-SWA-Marketing-Case-Study-.pdf","exact","https://agilevelocity.com/wp-content/uploads/2026/01/SWA-Marketing-Case-Study.pdf","301","","active",""
